id,child_canonical_id,child_canonical_term,parent_head_text,parent_canonical_id,parent_canonical_term,method,rule,score,support,created_at
1316,6863,option end pam_slurm_adopt line appropriate file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1317,6867,pam module,module,3556,module,head_parent_candidates_v2,head_last_token,12.0,1,2026-01-15T09:21:47Z
1318,6889,local slurmd kernel,kernel,11594,kernel,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1319,6896,display variable,variable,79,variable,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1320,6898,slurm x11 forwarding support,support,2122,support,head_parent_candidates_v2,head_last_token,44.0,1,2026-01-15T09:21:47Z
1321,6904,node hostname,hostname,1254,hostname,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
1322,6906,nodename slurm.conf host,host,78,host,head_parent_candidates_v2,head_last_token,31.0,1,2026-01-15T09:21:47Z
1323,6914,slurmd accessible ip address user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
1324,6915,slurmd port particular ip address,address,5488,address,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1325,6916,slurmd source node login node well rpc,rpc,346,rpc,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1326,6935,process adoption pam_slurm_adopt,pam_slurm_adopt,2141,pam_slurm_adopt,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1327,6936,selinux support slurm session,session,5538,session,head_parent_candidates_v2,head_last_token,6.0,1,2026-01-15T09:21:47Z
1328,6937,release note,note,1173,note,head_parent_candidates_v2,head_last_token,6.0,1,2026-01-15T09:21:47Z
1329,6944,openapi specification,specification,496,specification,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1330,6945,normal operation query openapi v3 slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1331,6946,specification target slurmrestd daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1332,7046,slurmdbd primary controller,controller,813,controller,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
1333,7060,modified field,field,1224,field,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1334,7063,openapi slurmctld,slurmctld,801,slurmctld,head_parent_candidates_v2,head_last_token,257.0,1,2026-01-15T09:21:47Z
1335,7086,dbv0.0.39 plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1336,7105,v0.0.38 plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1337,7106,openapi slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1338,7110,dbv0.0.38 plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1339,7120,openapi slurmctld plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1340,7125,cpu memory,memory,1657,memory,head_parent_candidates_v2,head_last_token,49.0,1,2026-01-15T09:21:47Z
1341,7131,openapi slurmdbd plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1342,7149,missing field,field,1224,field,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1343,7171,data_parser v0.0.39 plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1344,7173,openapi output,output,1493,output,head_parent_candidates_v2,head_last_token,15.0,1,2026-01-15T09:21:47Z
1345,7177,v0.0.36 plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1346,7182,requestbody field,field,1224,field,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1347,7253,src slurmrestd plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1348,7261,mark job environment,environment,1472,environment,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
1349,7301,sibling job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1350,7302,origin cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1351,7313,federation configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
1352,7335,job cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1353,7347,resource cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1354,7348,job origin cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1355,7363,current implementation mpi interface slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1356,7364,slurmdspooldir host srun,srun,909,srun,head_parent_candidates_v2,head_last_token,59.0,1,2026-01-15T09:21:47Z
1357,7368,srun compute node slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1358,7368,srun compute node slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1359,7378,option statu command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1360,7400,scontrol option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
1361,7411,slurm.conf command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1362,7428,single slurmctld daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1363,7437,slurm client command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1364,7438,cluster list slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1365,7442,multi cluster configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
1366,7445,accounting_storage slurmdbd plugin munge authentication key,key,3937,key,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
1367,7448,slurm federated scheduling guide,guide,1498,guide,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1368,7454,inet service mode,mode,2349,mode,head_parent_candidates_v2,head_last_token,29.0,1,2026-01-15T09:21:47Z
1369,7458,local authentication,authentication,1477,authentication,head_parent_candidates_v2,head_last_token,54.0,1,2026-01-15T09:21:47Z
1370,7459,authenticating proxy,proxy,6631,proxy,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
1371,7462,synchronous slurm controller slurmctld slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1372,7464,client slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1373,7465,request slurm database command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1374,7467,proxy slurmrestd client,client,1883,client,head_parent_candidates_v2,head_last_token,26.0,1,2026-01-15T09:21:47Z
1375,7469,run mode,mode,2349,mode,head_parent_candidates_v2,head_last_token,29.0,1,2026-01-15T09:21:47Z
1376,7471,slurmrestd daemon act inet service,service,1432,service,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1377,7477,slurmrestd daemon act unix service,service,1432,service,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1378,7480,rest api,api,254,api,head_parent_candidates_v2,head_last_token,29.0,1,2026-01-15T09:21:47Z
1379,7482,slurmrestd daemon slurm command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1380,7487,slurmrestd documentation,documentation,3489,documentation,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1381,7489,upstream slurm release,release,1449,release,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
1382,7492,slurm release,release,1449,release,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
1383,7496,slurm major release,release,1449,release,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
1384,7504,previous version slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1385,7505,previous version slurm similar component slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1386,7507,previous slurm version,version,1418,version,head_parent_candidates_v2,head_last_token,64.0,1,2026-01-15T09:21:47Z
1387,7508,slurmdbd server,server,7622,server,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1388,7509,slurm 20.11 release,release,1449,release,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
1389,7517,slurmctld overwhelmed request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
1390,7520,option slurmrestd number node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1391,7523,slurm rest command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1392,7527,slurm rest api internet outside cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1393,7529,system resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
1394,7531,slurm jwt generator,generator,,generator,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1395,7535,slurm scontrol,scontrol,1480,scontrol,head_parent_candidates_v2,head_last_token,36.0,1,2026-01-15T09:21:47Z
1396,7541,log relevant slurm daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1397,7543,slurmrestd support jwt,jwt,1478,jwt,head_parent_candidates_v2,head_last_token,18.0,1,2026-01-15T09:21:47Z
1398,7545,user header x slurm user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
1399,7546,jwt header x slurm user token,token,1481,token,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1400,7548,jwt authentication slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1401,7550,invalid slurm_jwt environment variable startup,startup,3904,startup,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1402,7554,slurm.conf slurmdbd.conf slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1403,7555,slurmrestd support unix domain socket kernel,kernel,11594,kernel,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1404,7557,root slurmuser user primary group,group,651,group,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1405,7559,slurm local authentication mode,mode,2349,mode,head_parent_candidates_v2,head_last_token,29.0,1,2026-01-15T09:21:47Z
1406,7562,slurmuser proxy user cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1407,7563,slurmuser root user token,token,1481,token,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1408,7570,x slurm user token,token,1481,token,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1409,7579,license slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1410,7581,local license local license local cluster slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1411,7581,local license local license local cluster slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1412,7582,remote license,license,279,license,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1413,7584,sacctmgr command slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1414,7586,slurm.conf license option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
1415,7590,accountingstoragetre option slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1416,7590,accountingstoragetre option slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1417,7599,remote license slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1418,7601,slurm license count,count,688,count,head_parent_candidates_v2,head_last_token,15.0,1,2026-01-15T09:21:47Z
1419,7614,configuring slurm use case,case,35,case,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
1420,7615,slurmdbd sacctmgr command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1421,7627,matlab rlm_host license,license,279,license,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1422,7637,matlab server,server,7622,server,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1423,7638,server resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
1424,7639,sacctmgr delete resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
1425,7644,slurmdbd change effect,effect,144,effect,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1426,7660,scontrol license,license,279,license,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1427,7672,documentation version slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1428,7673,refer page overview slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1429,7674,slurm account information,information,275,information,head_parent_candidates_v2,head_last_token,86.0,1,2026-01-15T09:21:47Z
1430,7675,sallocobtain slurm job allocation set node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1431,7677,sattachattach slurm job step,step,1009,step,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
1432,7678,batch script slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1433,7679,job job step control slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1434,7681,slurm configuration state,state,716,state,head_parent_candidates_v2,head_last_token,53.0,1,2026-01-15T09:21:47Z
1435,7682,slurm crontab file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1436,7683,scrunan oci runtime proxy slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1437,7686,sinfoview information slurm node partition,partition,291,partition,head_parent_candidates_v2,head_last_token,72.0,1,2026-01-15T09:21:47Z
1438,7689,slurm scheduling queue,queue,4392,queue,head_parent_candidates_v2,head_last_token,11.0,1,2026-01-15T09:21:47Z
1439,7690,sreportgenerate report slurm accounting datum,datum,958,datum,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1440,7694,clear slurm trigger information,information,275,information,head_parent_candidates_v2,head_last_token,86.0,1,2026-01-15T09:21:47Z
1441,7696,acct_gather.confslurm configuration file acct_gather plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1442,7699,cgroup.confslurm configuration file cgroup support,support,2122,support,head_parent_candidates_v2,head_last_token,44.0,1,2026-01-15T09:21:47Z
1443,7701,mpi.confslurm configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1444,7703,oci.confslurm configuration file oci container,container,1003,container,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1445,7705,slurm.confslurm configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1446,7706,network topology,topology,7004,topology,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1447,7707,topology.yamlslurm configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1448,7709,sackdslurm auth cred kiosk daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1449,7710,central management daemon slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1450,7711,compute node daemon slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1451,7712,slurmdbdslurm database daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1452,7713,slurmrestdthe slurm rest api daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1453,7714,slurmstepdthe job step manager slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1454,7720,parameter location,location,2882,location,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1455,7737,epilog script,script,115,script,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
1456,7740,short possible slurm command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1457,7743,task prolog,prolog,2796,prolog,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1458,7760,drain state epilogslurmctld,epilogslurmctld,5654,epilogslurmctld,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
