term_id,term_text,related_term_id,related_text,relation_type,source,similarity,notes
2172,cyclic option,2156,SelectType configuration options,similar,embedding,0.9871155619621277,
2173,Task id,817,Local task,similar,embedding,0.9990054368972778,
2173,Task id,681,many tasks,similar,embedding,0.9982404708862305,
2173,Task id,2102,task plugin,similar,embedding,0.998203456401825,
2173,Task id,641,task level,similar,embedding,0.9978587031364441,
2173,Task id,820,Remote task,similar,embedding,0.9977303743362427,
2173,Task id,2097,Different tasks,similar,embedding,0.9975169897079468,
2173,Task id,807,Interactive task,similar,embedding,0.9972875118255615,
2173,Task id,11,individual tasks,similar,embedding,0.9972615838050842,
2173,Task id,2076,available CPUs,similar,embedding,0.9954731464385986,
2173,Task id,2213,task cgroup,similar,embedding,0.9950156211853027,
2174,default allocation,2074,default allocation method,similar,embedding,0.9973205327987671,
2174,default allocation,2191,default distribution method,similar,embedding,0.9958091378211975,
2174,default allocation,1796,Memory allocation,similar,embedding,0.9907596111297607,
2174,default allocation,2154,Simple allocation,similar,embedding,0.9903079271316528,
2174,default allocation,2023,Optional Distribution,similar,embedding,0.9878361225128174,
2174,default allocation,608,Slurm partition,similar,embedding,0.987748920917511,
2174,default allocation,1384,Distribution packages,similar,embedding,0.9862298369407654,
2174,default allocation,2077,cyclic allocation,similar,embedding,0.98576819896698,
2174,default allocation,2170,cyclic distribution,similar,embedding,0.9851277470588684,
2174,default allocation,2202,cyclic distribution method,similar,embedding,0.9837703704833984,
2175,plane distribution,2022,Distribution,similar,embedding,0.9999998807907104,
2175,plane distribution,2197,block distribution method,similar,embedding,0.9962880611419678,
2175,plane distribution,2080,allocation methods,similar,embedding,0.9947245717048645,
2175,plane distribution,2202,cyclic distribution method,similar,embedding,0.994539737701416,
2175,plane distribution,2195,block allocation method,similar,embedding,0.9943438768386841,
2175,plane distribution,2115,whole node allocation,similar,embedding,0.9940245747566223,
2175,plane distribution,2170,cyclic distribution,similar,embedding,0.9938064813613892,
2175,plane distribution,2169,methods,similar,embedding,0.9936427474021912,
2175,plane distribution,2075,block allocation,similar,embedding,0.9935691356658936,
2175,plane distribution,2199,block allocation method CPU,similar,embedding,0.993128776550293,
2176,blocks,2216,block method,similar,embedding,0.9992884993553162,
2176,blocks,2202,cyclic distribution method,similar,embedding,0.9978015422821045,
2176,blocks,2197,block distribution method,similar,embedding,0.9975594282150269,
2176,blocks,2169,methods,similar,embedding,0.9971100687980652,
2176,blocks,2170,cyclic distribution,similar,embedding,0.9969578981399536,
2176,blocks,2077,cyclic allocation,similar,embedding,0.9967610836029053,
2176,blocks,2195,block allocation method,similar,embedding,0.9966179728507996,
2176,blocks,2075,block allocation,similar,embedding,0.9952406883239746,
2176,blocks,1763,Total Cores,similar,embedding,0.9945508241653442,
2176,blocks,2204,block --cpu,similar,embedding,0.9942948818206787,
2177,first node,2071,specific nodes,similar,embedding,0.9995536804199219,
2177,first node,2049,node definition,similar,embedding,0.9995287656784058,
2177,first node,2179,third node,similar,embedding,0.9994485974311829,
2177,first node,2178,second node,similar,embedding,0.9992903470993042,
2177,first node,2052,whole nodes,similar,embedding,0.9992595911026001,
2177,first node,1761,Total NUMA Nodes,similar,embedding,0.9990267157554626,
2177,first node,2066,contiguous nodes,similar,embedding,0.9982093572616577,
2177,first node,2148,hypernode Nodes,similar,embedding,0.9980666637420654,
2177,first node,2025,Node selection,similar,embedding,0.9978832006454468,
2177,first node,2065,ARestricts node selection,similar,embedding,0.9978832006454468,
2178,second node,2071,specific nodes,similar,embedding,0.9993321299552917,
2178,second node,2177,first node,similar,embedding,0.9992903470993042,
2178,second node,2049,node definition,similar,embedding,0.9991730451583862,
2178,second node,1761,Total NUMA Nodes,similar,embedding,0.9989663362503052,
2178,second node,2179,third node,similar,embedding,0.9988883137702942,
2178,second node,2052,whole nodes,similar,embedding,0.9985984563827515,
2178,second node,2067,Restricts node selection,similar,embedding,0.9972368478775024,
2178,second node,2066,contiguous nodes,similar,embedding,0.9969773292541504,
2178,second node,2025,Node selection,similar,embedding,0.9969221949577332,
2178,second node,2065,ARestricts node selection,similar,embedding,0.9969221949577332,
2179,third node,2052,whole nodes,similar,embedding,0.9995997548103333,
2179,third node,2049,node definition,similar,embedding,0.9995189905166626,
2179,third node,2177,first node,similar,embedding,0.9994485974311829,
2179,third node,2071,specific nodes,similar,embedding,0.9992081522941589,
2179,third node,1761,Total NUMA Nodes,similar,embedding,0.9990558624267578,
2179,third node,2066,contiguous nodes,similar,embedding,0.9990483522415161,
2179,third node,2178,second node,similar,embedding,0.9988883137702942,
2179,third node,2148,hypernode Nodes,similar,embedding,0.9988226294517517,
2179,third node,2025,Node selection,similar,embedding,0.9988129138946533,
2179,third node,2065,ARestricts node selection,similar,embedding,0.9988129138946533,
2180,n0 srun options,2153,srun option,similar,embedding,0.9979078769683838,
2180,n0 srun options,2172,cyclic option,similar,embedding,0.9922686815261841,
2180,n0 srun options,2028,SelectType,similar,embedding,0.9904254078865051,
2180,n0 srun options,2156,SelectType configuration options,similar,embedding,0.9892867207527161,
2180,n0 srun options,2083,parameterPossible valuesDescription,similar,embedding,0.9892218708992004,
2180,n0 srun options,2182,YES option,similar,embedding,0.9883923530578613,
2180,n0 srun options,2152,linear configuration option,similar,embedding,0.9880802631378174,
2180,n0 srun options,2206,block option,similar,embedding,0.9878761768341064,
2180,n0 srun options,2104,affinity,similar,embedding,0.9875912666320801,
2180,n0 srun options,2036,select plugin,similar,embedding,0.987166166305542,
2181,node n,1761,Total NUMA Nodes,similar,embedding,0.996439516544342,
2181,node n,2067,Restricts node selection,similar,embedding,0.9955061078071594,
2181,node n,2052,whole nodes,similar,embedding,0.9951337575912476,
2181,node n,2025,Node selection,similar,embedding,0.9949074387550354,
2181,node n,2065,ARestricts node selection,similar,embedding,0.9949074387550354,
2181,node n,2049,node definition,similar,embedding,0.9947347640991211,
2181,node n,2116,particular socket,similar,embedding,0.9947181940078735,
2181,node n,2178,second node,similar,embedding,0.99469393491745,
2181,node n,2030,individual sockets,similar,embedding,0.9945749044418335,
2181,node n,2179,third node,similar,embedding,0.9945567846298218,
2182,YES option,2152,linear configuration option,similar,embedding,0.9915632605552673,
2182,YES option,2058,additional options,similar,embedding,0.9906944036483765,
2182,YES option,2156,SelectType configuration options,similar,embedding,0.9901524782180786,
2182,YES option,231,mysql_config option,similar,embedding,0.989582896232605,
2182,YES option,242,innodb_buffer_pool_size,similar,embedding,0.9894914031028748,
2182,YES option,2106,cgroup.conf options,similar,embedding,0.9891662001609802,
2182,YES option,2180,n0 srun options,similar,embedding,0.9883924126625061,
2182,YES option,2019,configuration options,similar,embedding,0.9881274104118347,
2182,YES option,2037,slurm.conf options,similar,embedding,0.9880115389823914,
2182,YES option,2153,srun option,similar,embedding,0.987997829914093,
2183,oversubscribe CPUs,837,CPU factor,similar,embedding,0.9991711378097534,
2183,oversubscribe CPUs,2081,specific CPUs,similar,embedding,0.9990759491920471,
2183,oversubscribe CPUs,2160,unique CPUs,similar,embedding,0.9989472031593323,
2183,oversubscribe CPUs,2043,logical CPUs,similar,embedding,0.9983310699462891,
2183,oversubscribe CPUs,2128,hardware CPU ids,similar,embedding,0.9982870221138,
2183,oversubscribe CPUs,2118,CPU usage,similar,embedding,0.9976502656936646,
2183,oversubscribe CPUs,2127,Slurm abstract CPU ids,similar,embedding,0.996768057346344,
2183,oversubscribe CPUs,2126,CPU ids,similar,embedding,0.9958876967430115,
2183,oversubscribe CPUs,2137,physical CPU layout,similar,embedding,0.9957112669944763,
2183,oversubscribe CPUs,2199,block allocation method CPU,similar,embedding,0.9956520795822144,
2184,CR_CPU,1779,HostModel,similar,embedding,0.9966182708740234,
2184,CR_CPU,1860,Bad cpuFactor,similar,embedding,0.9965583086013794,
2184,CR_CPU,1237,ut pg io ls,similar,embedding,0.996446967124939,
2184,CR_CPU,1170,ut pg ls,similar,embedding,0.9964009523391724,
2184,CR_CPU,51,pathname,similar,embedding,0.9963449239730835,
2184,CR_CPU,395,qualified pathname,similar,embedding,0.9963449239730835,
2184,CR_CPU,203,network port,similar,embedding,0.9961996674537659,
2184,CR_CPU,1581,myjob,similar,embedding,0.9961975812911987,
2184,CR_CPU,948,fault tolerance,similar,embedding,0.9961792230606079,
2184,CR_CPU,1004,attributes,similar,embedding,0.9961249828338623,
2185,hypernode,2166,CR_CORE_DEFAULT_DIST_BLOCK,similar,embedding,0.996261477470398,
2185,hypernode,1237,ut pg io ls,similar,embedding,0.9959027767181396,
2185,hypernode,2150,cons_tres plugin,similar,embedding,0.9957430362701416,
2185,hypernode,551,description,similar,embedding,0.9956408739089966,
2185,hypernode,584,Description Description,similar,embedding,0.9956408739089966,
2185,hypernode,1170,ut pg ls,similar,embedding,0.9954585433006287,
2185,hypernode,1532,license2 Numeric,similar,embedding,0.9954497814178467,
2185,hypernode,2138,actual hardware,similar,embedding,0.9953504800796509,
2185,hypernode,140,normal MUNGE configuration,similar,embedding,0.9952895641326904,
2185,hypernode,1151,initEntitlement,similar,embedding,0.9952318668365479,
2186,nomultithread,2044,PartitionName,similar,embedding,0.9954464435577393,
2186,nomultithread,1171,swp mem,similar,embedding,0.995430588722229,
2186,nomultithread,2047,OverSubscribe,similar,embedding,0.9952970743179321,
2186,nomultithread,33,cgroup,similar,embedding,0.9952743053436279,
2186,nomultithread,305,_ ci suffix,similar,embedding,0.995254397392273,
2186,nomultithread,2166,CR_CORE_DEFAULT_DIST_BLOCK,similar,embedding,0.9951300621032715,
2186,nomultithread,265,sec,similar,embedding,0.9948970675468445,
2186,nomultithread,2083,parameterPossible valuesDescription,similar,embedding,0.9947259426116943,
2186,nomultithread,1571,NUMLIC,similar,embedding,0.994692862033844,
2186,nomultithread,2068,APrevents sharing,similar,embedding,0.9946396350860596,
2187,CR_CPU configuration option,479,relevant configuration options,similar,embedding,0.9997757077217102,
2187,CR_CPU configuration option,2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,similar,embedding,0.9996427893638611,
2187,CR_CPU configuration option,2205,CR_CORE_DEFAULT_DIST_BLOCK configuration option specifies,similar,embedding,0.9996427297592163,
2187,CR_CPU configuration option,2211,TaskPlugin configuration option,similar,embedding,0.9996342062950134,
2187,CR_CPU configuration option,2210,SelectTypeParameters configuration option,similar,embedding,0.9992383718490601,
2187,CR_CPU configuration option,2019,configuration options,similar,embedding,0.9988642930984497,
2187,CR_CPU configuration option,481,Purge options,similar,embedding,0.9983466267585754,
2187,CR_CPU configuration option,2037,slurm.conf options,similar,embedding,0.9983084201812744,
2187,CR_CPU configuration option,2152,linear configuration option,similar,embedding,0.9980822205543518,
2187,CR_CPU configuration option,327,valid options,similar,embedding,0.9980721473693848,
2189,Socket id,2116,particular socket,similar,embedding,0.9979137182235718,
2189,Socket id,2198,other socket,similar,embedding,0.9975000023841858,
2189,Socket id,2209,single socket,similar,embedding,0.997397243976593,
2189,Socket id,2030,individual sockets,similar,embedding,0.9971356391906738,
2189,Socket id,2137,physical CPU layout,similar,embedding,0.9949087500572205,
2189,Socket id,2067,Restricts node selection,similar,embedding,0.9945526719093323,
2189,Socket id,2170,cyclic distribution,similar,embedding,0.9944679737091064,
2189,Socket id,2213,task cgroup,similar,embedding,0.9944255352020264,
2189,Socket id,1763,Total Cores,similar,embedding,0.9944062232971191,
2189,Socket id,2202,cyclic distribution method,similar,embedding,0.9943407773971558,
2190,Allocated CPUs,157,local domain socket,similar,embedding,0.9975172281265259,
2190,Allocated CPUs,156,distinct local domain sockets,similar,embedding,0.9972860813140869,
2190,Allocated CPUs,2032,threads,similar,embedding,0.9967072010040283,
2190,Allocated CPUs,2171,cyclic,similar,embedding,0.9966627955436707,
2190,Allocated CPUs,2086,overcommitment,similar,embedding,0.9964278936386108,
2190,Allocated CPUs,2038,Step 1slurm.conf parameterPossible valuesDescription,similar,embedding,0.9963139295578003,
2190,Allocated CPUs,2089,Step 3slurm.conf parameterPossible valuesDescription,similar,embedding,0.9963139295578003,
2190,Allocated CPUs,2151,minimum,similar,embedding,0.9960315823554993,
2190,Allocated CPUs,1764,Total Threads,similar,embedding,0.9958124160766602,
2190,Allocated CPUs,2024,Binding,similar,embedding,0.9953289031982422,
2191,default distribution method,2074,default allocation method,similar,embedding,0.998634934425354,
2191,default distribution method,2174,default allocation,similar,embedding,0.9958091378211975,
2191,default distribution method,2023,Optional Distribution,similar,embedding,0.9953708648681641,
2191,default distribution method,2170,cyclic distribution,similar,embedding,0.9949771165847778,
2191,default distribution method,1384,Distribution packages,similar,embedding,0.9941761493682861,
2191,default distribution method,2202,cyclic distribution method,similar,embedding,0.9941082000732422,
