sentence_id,doc_id,sent_idx,sentence,start_char,end_char,length,cleaned_version,created_at
doc_a6b1_sent_00668,doc_a6b1,668,"Note: To use the lsf.sudoers ﬁle, you must enable the setuid bit for the LSF administration commands. Run the hostsetup --setuid command option
on the LSF management and candidate hosts. Since this allows LSF administration commands to run with root privileges, do not enable the setuid bit
if you do not want these LSF commands to run with root privileges.",87663,88021,357,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00669,doc_a6b1,669,"The hostsetup --setuid command enables the setuid bit for the following LSF executable ﬁles: badmin, lsadmin, egosh, utmpreg, swtbl_api,
ntbl_api, lstbl_nid, and swtbl_poe.",88021,88194,172,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00670,doc_a6b1,670,"Conﬁguration to modify security
File Parameter and syntax Descriptions
lsf.sudoers LSF_EAUTH_KEY=key The eauth executable ﬁle uses the external encryption key that you deﬁne to encrypt and
decrypt the credentials.",88194,88408,213,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00671,doc_a6b1,671,The key must contain at least 6 characters and must use only printable characters.,88408,88491,82,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00672,doc_a6b1,672,"For UNIX, you must edit the lsf.sudoers ﬁle on all hosts within the cluster and specify the
same encryption key.",88491,88603,112,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00673,doc_a6b1,673,"You must also conﬁgure eauth as setuid to root so that eauth can read
the lsf.sudoers ﬁle and obtain the value of LSF_EAUTH_KEY.",88604,88733,128,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00674,doc_a6b1,674,"For Windows, you must edit the shared lsf.sudoers ﬁle.",88733,88788,54,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00675,doc_a6b1,675,"LSF_EAUTH_OLDKEY=key Speciﬁes the previous key that eauth used to encrypt and decrypt user authentication data
after you specify a new eauth key.",88788,88934,145,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00676,doc_a6b1,676,"Deﬁning this parameter gives LSF administrators time to update the eauth key on each host in
the cluster without disrupting authentication operations.",88934,89085,150,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00677,doc_a6b1,677,All rules that apply to LSF_EAUTH_KEY also apply to LSF_EAUTH_OLDKEY.,89085,89155,69,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00678,doc_a6b1,678,"To use this parameter, you must also deﬁne LSF_EAUTH_OLDKEY_EXPIRY.",89155,89223,67,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00679,doc_a6b1,679,"LSF_EAUTH_OLDKEY_EXP
IRY=[[year:]",89223,89257,33,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00680,doc_a6b1,680,"[month:]day:]hour:minu
teSpeciﬁes the expiry date and time for the previous eauth key (LSF_EAUTH_OLDKEY), after
which the previous key no longer works and only LSF_EAUTH_KEY works.",89257,89438,180,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00681,doc_a6b1,681,"Conﬁguration to specify the eauth user account
On UNIX hosts, the eauth executable runs under the account of the primary LSF administrator.",89438,89577,139,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00682,doc_a6b1,682,"You can modify this behavior by specifying a different
trusted user account.",89578,89654,76,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00683,doc_a6b1,683,"For Windows hosts, you do not need to modify the default behavior because eauth runs under the service account, which is
always a trusted, secure account.",89655,89810,154,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00684,doc_a6b1,684,"File Parameter and syntax Description
lsf.sudoers LSF_EAUTH_USER=user
_nameUNIX only
The eauth executable runs under the account of the speciﬁed user rather than the account of the
LSF primary administrator.",89810,90018,207,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00685,doc_a6b1,685,You must edit the lsf.sudoers ﬁle on all hosts within the cluster and specify the same user name.,90018,90116,97,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00686,doc_a6b1,686,"External authentication commands
Commands for submission
Command Description
Command Description
All LSF
commandsIf the parameter LSF_AUTH=eauth in the ﬁle lsf.conf, LSF daemons authenticate users and hosts—as conﬁgured in the
eauth executable—before executing an LSF command
If external authentication is enabled and the parameter LSF_AUTH_DAEMONS=1 in the ﬁle lsf.conf, LSF daemons
authenticate each other as conﬁgured in the eauth executable
Commands to monitor
Not applicable: There are no commands to monitor the behavior of this feature.",90116,90660,543,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00687,doc_a6b1,687,"Commands to control
Not applicable: There are no commands to control the behavior of this feature.",90660,90759,98,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00688,doc_a6b1,688,"Commands to display conﬁguration
Command Description
badmin showconf Displays all conﬁgured parameters and their values set in lsf.conf or ego.conf that affect mbatchd and sbatchd.",90759,90940,180,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00689,doc_a6b1,689,Use a text editor to view other parameters in the lsf.conf or ego.conf conﬁguration ﬁles.,90940,91030,89,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00690,doc_a6b1,690,"In a MultiCluster environment, displays the parameters of daemons on the local cluster.",91030,91118,87,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00691,doc_a6b1,691,Use a text editor to view the lsf.sudoers conﬁguration ﬁle.,91118,91178,59,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00692,doc_a6b1,692,"Kerberos authentication
Kerberos authentication is an extension of external daemon authentication, providing authentication of LSF users and daemons during client-server
interactions.",91178,91362,183,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00693,doc_a6b1,693,"The eauth.krb executable is provided in the installation package under $LSF_SERVERDIR and uses Kerberos Version 5 APIs for interactions between
the mbatchd and sbatchd daemons, and between the pam and res commands.",91362,91576,214,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00694,doc_a6b1,694,"When you use Kerberos authentication for a cluster or for the LSF
multicluster capability, authentication data is encrypted along the entire path from job submission through to job completion.",91577,91770,192,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00695,doc_a6b1,695,You can also use Kerberos authentication for delegation of rights (forwarding credentials) when a job requires a Kerberos ticket during job execution.,91770,91921,150,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00696,doc_a6b1,696,LSF ensures that a ticket-granting ticket (TGT) can be forwarded securely to the execution host.,91921,92017,96,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00697,doc_a6b1,697,LSF also automatically renews Kerberos credentials.,92018,92070,51,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00698,doc_a6b1,698,"Kerberos authentication with IBM Spectrum LSF
The Kerberos integration for LSF allows you to use Kerberos authentication for LSF clusters and jobs.",92070,92218,147,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00699,doc_a6b1,699,"Conﬁguration to enable Kerberos authentication
To enable Kerberos authentication, replace the default eauth executable ﬁle with the eauth.krb5 ﬁle, then conﬁgure LSF and the Kerberos
server to enable Kerberos authentication
Conﬁguration to modify Kerberos authentication
Modify Kerberos authentication to provide a secure data exchange during LSF user and daemon authentication and to forward credentials to a
remote host for use during job execution.",92218,92670,451,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00700,doc_a6b1,700,"Kerberos authentication commands
Kerberos authentication with IBM® Spectrum LSF",92670,92750,79,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00701,doc_a6b1,701,The Kerberos integration for LSF allows you to use Kerberos authentication for LSF clusters and jobs.,92750,92852,101,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00702,doc_a6b1,702,"Kerberos integration for LSF includes the following features:
The dedicated binary krbrenewd renews TGTs for pending jobs and running jobs.",92852,92991,139,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00703,doc_a6b1,703,"It is enhanced to handle several jobs without creating too
much overhead for mbatchd and KDC.",92992,93086,93,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00704,doc_a6b1,704,"Separate user TGT forwarding from daemon and user authentication with a parameter, LSB_KRB_TGT_FWD, to control TGT forwarding.",93086,93213,126,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00705,doc_a6b1,705,"Kerberos solution package is preinstalled in the LSF installation directory, relieving users from compiling from source code.",93213,93338,125,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00706,doc_a6b1,706,"krb5 function calls
are dynamically linked.",93339,93383,43,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00707,doc_a6b1,707,"Preliminary TGT forwarding support for parallel jobs, including shared directory support for parallel jobs. If all hosts at a customer site have a
shared directory, you can conﬁgure this directory in lsf.conf via parameter LSB_KRB_TGT_DIR, and the TGT for each individual job is stored
here.",93383,93675,291,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00708,doc_a6b1,708,LSF Kerberos integration works in an NFSv4 environment.,93675,93731,55,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00709,doc_a6b1,709,Install LSF in a location that does not require a credential to access.,93731,93803,71,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00710,doc_a6b1,710,"You must provide the following krb5 libraries since they do not ship with LSF:
libkrb5.so
libkrb5support.so
libk5crypto.so
libcom_err.so
Set LSB_KRB_LIB_PATH in lsf.conf to the path that contains these four libraries.",93803,94021,217,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00711,doc_a6b1,711,"Note the following issues when using the Kerberos integration:
If you turn on the account mapping feature of LSF, you must ensure that the execution user has read/write permission for the directory that is
deﬁned by the LSB_KRB_TGT_DIR parameter, which holds the runtime TGT.
krb5 libraries are required for TGT manipulation.",94021,94347,325,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00712,doc_a6b1,712,Conﬁgure the TGT renew limit so it is long enough for jobs to ﬁnish running.,94347,94423,76,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00713,doc_a6b1,713,"Long jobs that last several hours or even several days need their
TGTs renewed in time to keep the job running. Ensure that the job execution time does not exceed the TGT renew limit.",94424,94608,183,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00714,doc_a6b1,714,"With the blaunch command, only one task res is invoked per host.",94608,94673,64,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00715,doc_a6b1,715,blaunch krb5 does not support auto-resizable jobs.,94673,94724,50,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00716,doc_a6b1,716,"blaunch krb5 does not support remote execution servers that are running LSF, Versions 9.1.2, or older, and therefore the renew script does
not work with these versions of RES. Similarly, blaunch krb5 does not support sbatchd daemons from LSF, Versions 9.1.2, or older.",94724,94992,268,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00717,doc_a6b1,717,"Therefore,
child sbatchd daemons cannot be kerberized and the renew script does not work in root sbatchd daemons from LSF, Versions 9.1.2, or older.",94993,95142,148,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00718,doc_a6b1,718,The brequeue command does not transfer new TGTs to the mbatchd daemon.,95142,95212,70,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00719,doc_a6b1,719,"If a job is requeued by the brequeue command, the TGT job
that is used is the one that is cached by the mbatchd daemon.",95213,95333,119,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00720,doc_a6b1,720,LSF does not check the contents or exit code of the erenew script.,95333,95399,66,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00721,doc_a6b1,721,"If erenew contains the wrong command, AFS tokens cannot be renewed
and LSF does not report any errors in the log ﬁle.",95400,95517,117,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00722,doc_a6b1,722,"Therefore, users must ensure that the commands in the erenew script can renew AFS tokens
successfully.",95518,95621,102,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00723,doc_a6b1,723,"Some bsub options, such as bsub -Zs or bsub -is require the bsub command to do ﬁle manipulation. In this case, if the ﬁle involved resides in
the AFS volume, users must ensure that they acquire a proper AFS token before they run the bsub command.",95621,95868,246,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00724,doc_a6b1,724,"Kerberos Support for NFSv4 and AFS
When LSF is used on NFSv4 or Andrew File System (AFS), each process in a sequential job or a distributed parallel job needs to periodically renew its
credentials. For this reauthentication to take place in a secure, user friendly environment, a TGT ﬁle is distributed to each execution host and the root
sbatchd daemon in each execution host renews the TGT.",95868,96261,392,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00725,doc_a6b1,725,"If you use the AFS feature, you must provide the libkopenafs.so or libkopenafs.so.1 libraries, which do not ship with LSF.",96261,96383,122,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00726,doc_a6b1,726,"You can use them from the
openafs-authlibs-* package or build them directly from the AFS source.",96384,96481,96,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00727,doc_a6b1,727,"To support AFS, LSF provides an external renew hook mechanism, which is called after TGT is renewed.",96481,96581,100,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00728,doc_a6b1,728,"Users can write their own renew logic
through this renew hook.",96582,96644,62,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00729,doc_a6b1,729,"More speciﬁcally, users can use the demo script erenew.krb5 in the $LSF_SERVERDIR directory and rename it to erenew.",96645,96762,116,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00730,doc_a6b1,730,Users can also create the erenew executable ﬁle in the $LSF_SERVERDIR directory.,96762,96842,80,1,2026-01-29T16:24:27Z
doc_a6b1_sent_00731,doc_a6b1,731,"This erenew script is called immediately at job startup time to
make sure the user’s job has a valid AFS token. LSF also automatically calls the binary ﬁle after TGT is renewed. For example, AFS users can use this
hook to run the aklog command for renewing AFS tokens.",96843,97112,268,1,2026-01-29T16:24:27Z
