id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text_raw,rel_key,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
3986,doc_1041,doc_1041_sent_05113,"The PRE_EXEC command runs on the execution host before the job that is associated
with the queue is dispatched to the execution host (or to the ﬁrst host selected for a parallel batch job).",the queue,375,queue,dispatch to,dispatch_to,the execution host,1374,execution host,openie_spacy,2026-01-30T04:00:21Z
3987,doc_1041,doc_1041_sent_05116,"HOST_PRE_EXEC
The host-based pre-execution command for the queue. The HOST_PRE_EXEC command runs on all execution hosts before the job that is
associated with the queue is dispatched to the execution hosts. If a job-based pre-execution PRE_EXEC command is deﬁned at the queue-
level, application-level, or job-level, the HOST_PRE_EXEC command runs before PRE_EXEC command of any level. The host-based pre-
execution command cannot be run on Windows systems.",The HOST_PRE_EXEC command,3340,host_pre_exec command,run before,run_before,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
3988,doc_1041,doc_1041_sent_05116,"HOST_PRE_EXEC
The host-based pre-execution command for the queue. The HOST_PRE_EXEC command runs on all execution hosts before the job that is
associated with the queue is dispatched to the execution hosts. If a job-based pre-execution PRE_EXEC command is deﬁned at the queue-
level, application-level, or job-level, the HOST_PRE_EXEC command runs before PRE_EXEC command of any level. The host-based pre-
execution command cannot be run on Windows systems.",the HOST_PRE_EXEC command,3340,host_pre_exec command,run before,run_before,PRE_EXEC command,3335,pre_exec command,openie_spacy,2026-01-30T04:00:21Z
3989,doc_1041,doc_1041_sent_05127,"The maximum time in seconds a slot is reserved for a pending job in the queue. For more information, see the
SLOT_RESERVE=MAX_RESERVE_TIME[n] parameter in the lsb.queues ﬁle.",The maximum time,11559,maximum time,reserve for,reserve_for,a pending job,6041,pending job,openie_spacy,2026-01-30T04:00:21Z
3990,doc_1041,doc_1041_sent_05127,"The maximum time in seconds a slot is reserved for a pending job in the queue. For more information, see the
SLOT_RESERVE=MAX_RESERVE_TIME[n] parameter in the lsb.queues ﬁle.",a slot,544,slot,reserve for,reserve_for,a pending job,6041,pending job,openie_spacy,2026-01-30T04:00:21Z
3991,doc_1041,doc_1041_sent_05133,"RECEIVE_JOBS_FROM
LSF multicluster capability. List of remote cluster names from which the queue receives jobs.",the queue,375,queue,receive,receive,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
3992,doc_1041,doc_1041_sent_05145,"RC_HOSTS
The list of Boolean resources that represent the host resources that LSF resource connector can borrow from a resource provider.",LSF resource connector,28,lsf resource connector,borrow from,borrow_from,a resource provider,147,resource provider,openie_spacy,2026-01-30T04:00:21Z
3993,doc_1041,doc_1041_sent_05154,"Although the output of the bqueues command reports the checkpoint period in seconds, the checkpoint period is deﬁned in minutes.",the output,462,output,report,report,the checkpoint period,3329,checkpoint period,openie_spacy,2026-01-30T04:00:21Z
3994,doc_1041,doc_1041_sent_05167,"Jobs belonging to the user or user group with
the highest priority are considered ﬁrst for dispatch.",Jobs,2369,jobs,consider for,consider_for,dispatch,3436,dispatch,openie_spacy,2026-01-30T04:00:21Z
3995,doc_1041,doc_1041_sent_05172,"LSF uses a decay factor such that 1 hour of
recently used CPU time decays to 0.1 hours after an interval of time that is speciﬁed by the HIST_HOURS parameter in the lsb.params
ﬁle.",LSF,27,lsf,use,use,a decay factor,4390,decay factor,openie_spacy,2026-01-30T04:00:21Z
3996,doc_1041,doc_1041_sent_05175,LSF calculates the historical run time by using the actual run time of ﬁnished jobs.,LSF,27,lsf,calculate,calculate,the historical run time,15630,historical run time,openie_spacy,2026-01-30T04:00:21Z
3997,doc_1041,doc_1041_sent_05176,"LSF uses a decay factor such that 1 hour of recently
used run time decays to 0.1 hours after an interval of time that is speciﬁed by the HIST_HOURS parameter in the lsb.params ﬁle.",LSF,27,lsf,use,use,a decay factor,4390,decay factor,openie_spacy,2026-01-30T04:00:21Z
3998,doc_1041,doc_1041_sent_05176,"LSF uses a decay factor such that 1 hour of recently
used run time decays to 0.1 hours after an interval of time that is speciﬁed by the HIST_HOURS parameter in the lsb.params ﬁle.",LSF,27,lsf,use after,use_after,an interval,603,interval,openie_spacy,2026-01-30T04:00:21Z
3999,doc_1041,doc_1041_sent_05184,"ENABLE_HIST_RUN_TIME
Enables the use of historic run time (run time for completed jobs) in the dynamic priority calculation. If not deﬁned for the queue, the
cluster-wide value that is deﬁned in the lsb.params ﬁle is used.",ENABLE_HIST_RUN_TIME,5998,enable_hist_run_time,enable in,enable_in,the dynamic priority calculation,15654,dynamic priority calculation,openie_spacy,2026-01-30T04:00:21Z
4000,doc_1041,doc_1041_sent_05185,"RUN_TIME_DECAY
Enables the decay of run time in the dynamic priority calculation.",RUN_TIME_DECAY,6000,run_time_decay,enable,enable,the decay,10206,decay,openie_spacy,2026-01-30T04:00:21Z
4001,doc_1041,doc_1041_sent_05199,"JOB_SIZE_LIST
A list of job sizes (number of tasks) allowed on this queue, including the default job size that is assigned if the job submission does not
request a job size. Conﬁgured in the lsb.queues ﬁle.",the job submission,773,job submission,request,request,a job size,3368,job size,openie_spacy,2026-01-30T04:00:21Z
4002,doc_1041,doc_1041_sent_05221,Root and the LSF administrators can read messages and data only from their own jobs.,Root,392,root,read,read,messages,59,message,openie_spacy,2026-01-30T04:00:21Z
4003,doc_1041,doc_1041_sent_05236,"The wildcard character (*) can be used anywhere within a job name, but it cannot appear within an array index. For example, the pattern job*
returns jobA and jobarray[1].",the pattern job,3476,pattern job,return,return,jobA,4608,joba,openie_spacy,2026-01-30T04:00:21Z
4004,doc_1041,doc_1041_sent_05248,"[-u user_name | -u all] [job_ID | ""job_ID[index_list]"" ...]
brequeue [-h | -V]
Description
You can use the brequeue command only on jobs that you own. root or the LSF cluster administrator or LSF group administrator can requeue jobs for
any user.",root,392,root,requeue,requeue,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
4005,doc_1041,doc_1041_sent_05258,"In the LSF multicluster capability job forwarding model, use the brequeue -p command to requeue speciﬁed remote pending jobs. Use the brequeue
-a command to requeue all non-pending jobs (including running jobs, suspended jobs, jobs with EXIT or DONE status) in the local cluster. The
brequeue -a command does not requeue pending jobs in the local cluster.","The
brequeue",1937,brequeue,requeue,requeue,pending jobs,6041,pending job,openie_spacy,2026-01-30T04:00:21Z
4006,doc_1041,doc_1041_sent_05275,"The wildcard character (*) can be used anywhere within a job name, but it cannot appear within an array index. For example, the pattern job*
returns jobA and jobarray[1].",the pattern job,3476,pattern job,return,return,jobA,4608,joba,openie_spacy,2026-01-30T04:00:21Z
4007,doc_1041,doc_1041_sent_05283,The brequeue command cannot be used on interactive batch jobs.,The brequeue command,5539,brequeue command,use on,use_on,interactive batch jobs,6055,interactive batch job,openie_spacy,2026-01-30T04:00:21Z
4008,doc_1041,doc_1041_sent_05293,"Use the bresize request command to trigger a manual request for additional allocated tasks. LSF pends the request if the queue cannot meet the
minimum tasks request or if the request is over the TASKLIMIT value for the queue or application proﬁle.",LSF,27,lsf,pend,pend,the request,190,request,openie_spacy,2026-01-30T04:00:21Z
4009,doc_1041,doc_1041_sent_05293,"Use the bresize request command to trigger a manual request for additional allocated tasks. LSF pends the request if the queue cannot meet the
minimum tasks request or if the request is over the TASKLIMIT value for the queue or application proﬁle.",the queue,375,queue,meet,meet,"the
minimum tasks request",6089,minimum task request,openie_spacy,2026-01-30T04:00:21Z
4010,doc_1041,doc_1041_sent_05295,"For alternative
resource requirements, the request only applies to the term that was used for the initial task allocation.",the request,190,request,apply to,apply_to,the term,6063,term,openie_spacy,2026-01-30T04:00:21Z
4011,doc_1041,doc_1041_sent_05299,"The active pending allocation request is generated by LSF
automatically for autoresizable jobs. If the job does not have an active pending request, the command fails with an error message.",the command,45,command,fail with,fail_with,an error message,53,error message,openie_spacy,2026-01-30T04:00:21Z
4012,doc_1041,doc_1041_sent_05305,"This setting
applies only to this request, which overrides any notiﬁcation command that is speciﬁed in the bsub command or an application proﬁle.",This setting,401,setting,apply to,apply_to,this request,190,request,openie_spacy,2026-01-30T04:00:21Z
4013,doc_1041,doc_1041_sent_05308,This setting applies only to this request.,This setting,401,setting,apply to,apply_to,this request,190,request,openie_spacy,2026-01-30T04:00:21Z
4014,doc_1041,doc_1041_sent_05314,"host_spec
Release the number of tasks that are speciﬁed by positive_integer on the host that is speciﬁed by host_name.",host_spec,6083,host_spec,release,release,the number,1336,number,openie_spacy,2026-01-30T04:00:21Z
4015,doc_1041,doc_1041_sent_05319,The minimum number of tasks to be added to the job.,The minimum number,4758,minimum number,add to,add_to,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
4016,doc_1041,doc_1041_sent_05320,"LSF pends the manual job resize request if the queue cannot meet the
minimum tasks request.",the queue,375,queue,meet,meet,"the
minimum tasks request",6089,minimum task request,openie_spacy,2026-01-30T04:00:21Z
4017,doc_1041,doc_1041_sent_05322,The maximum number of tasks to be added to the job.,The maximum number,610,maximum number,add to,add_to,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
4018,doc_1041,doc_1041_sent_05325,Prints release version to stderr and exits.,Prints,4076,print,release,release,version,5,version,openie_spacy,2026-01-30T04:00:21Z
4019,doc_1041,doc_1041_sent_05401,LSF invokes the erestart executable ﬁle in the LSF_SERVERDIR directory to restart the job.,LSF,27,lsf,invoke,invoke,the erestart,22691,erestart,openie_spacy,2026-01-30T04:00:21Z
4020,doc_1041,doc_1041_sent_05410,"Options
The following option applies only to the brestart command.",Options,17874,options,apply to,apply_to,the brestart command,6150,brestart command,openie_spacy,2026-01-30T04:00:21Z
4021,doc_1041,doc_1041_sent_05421,"[-h | -V]
Description
Sends the SIGCONT signal to resume one or more of your suspended jobs.",Description,90,description,send,send,the SIGCONT signal,6158,sigcont signal,openie_spacy,2026-01-30T04:00:21Z
4022,doc_1041,doc_1041_sent_05428,"If a signal request fails to reach the job execution host, LSF retries the operation later when the host becomes reachable.",LSF,27,lsf,retry,retry,the operation,4300,operation,openie_spacy,2026-01-30T04:00:21Z
4023,doc_1041,doc_1041_sent_05431,"Users do not have permission to resume a job
that is suspended by another user or the administrator.",Users,175,user,have,have,permission,648,permission,openie_spacy,2026-01-30T04:00:21Z
4024,doc_1041,doc_1041_sent_05442,"The wildcard character (*) can be used anywhere within a job name, but it cannot appear within an array index. For example, the pattern job*
returns jobA and jobarray[1].",the pattern job,3476,pattern job,return,return,jobA,4608,joba,openie_spacy,2026-01-30T04:00:21Z
4025,doc_1041,doc_1041_sent_05518,"A job with an open advance reservation has the advance reservation property only during the
reservation window. After the reservation window closes, the job becomes a normal job, not subject to termination.",the job,17,job,become,become,a normal job,17278,normal job,openie_spacy,2026-01-30T04:00:21Z
4026,doc_1041,doc_1041_sent_05519,An open reservation prevents jobs from being killed if the reservation window is too small.,An open reservation,6215,open reservation,prevent,prevent,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
4027,doc_1041,doc_1041_sent_05523,"The brsvsub command automatically creates a
placeholder and submits a job to the reservation.",The brsvsub command,6217,brsvsub command,create,create,"a
placeholder",6218,placeholder,openie_spacy,2026-01-30T04:00:21Z
4028,doc_1041,doc_1041_sent_05525,LSF does not dispatch jobs to the speciﬁed hosts while the reservation is active.,LSF,27,lsf,dispatch,dispatch,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
4029,doc_1041,doc_1041_sent_05527,"-b begin_time
Begin time for a one-time reservation.",begin_time,5562,begin_time,begin,begin,time,601,time,openie_spacy,2026-01-30T04:00:21Z
