canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,representative_original,original_terms_json,generic_score,is_generic,generic_reasons_json,freq_total,freq_docs,created_at,updated_at
10341,cu1,,[],[],[10341],cu1,"[""cu1""]",2.0,0,"[""no domain anchor in variants""]",11,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10344,resizable ar myjob,,"[""resizable -ar myjob""]",[],[10344],resizable -ar myjob,"[""resizable -ar myjob""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10347,subsequent allocation,,[],[],[10347],subsequent allocation,"[""subsequent allocation""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10348,affinity resource requirement,,[],[],[10348],affinity resource requirement,"[""affinity resource requirement""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10349,topology information lsf,,[],[],[10349],topology information LSF,"[""topology information LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10350,cpubind,,[],[],[10350],cpubind,"[""cpubind""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10351,membind,,[],[],[10351],membind,"[""membind""]",2.0,0,"[""no domain anchor in variants""]",5,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10352,localprefer,,[],[],[10352],localprefer,"[""localprefer""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10355,affinity requirement,,[],[],[10355],affinity requirement,"[""affinity requirement""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10362,allocation task,,"[""allocations task""]",[],[10362],allocations task,"[""allocations task""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10364,alljob,,"[""alljobs""]",[],[10364],alljobs,"[""alljobs""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10365,alljob scope,,"[""alljobs scope""]",[],[10365],alljobs scope,"[""alljobs scope""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10371,policy task,,"[""policy tasks""]",[],[10371],policy tasks,"[""policy tasks""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10376,localprefer specifie lsf,,"[""localprefer specifies LSF""]",[],[10376],localprefer specifies LSF,"[""localprefer specifies LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10378,specifie lsf,,"[""Specifies LSF""]",[],[10378],Specifies LSF,"[""Specifies LSF""]",0.0,0,[],21,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10380,memory locality,,[],[],[10380],memory locality,"[""memory locality""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10382,core task job,,"[""core tasks job""]",[],[10382],core tasks job,"[""core tasks job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10384,job numa node,,[],[],[10384],job NUMA node,"[""job NUMA node""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10385,balance,,[],[],[10385],balance,"[""balance""]",2.0,0,"[""no domain anchor in variants""]",15,5,2026-01-29T16:31:24,2026-01-29T16:31:24
10386,core numa node,,"[""cores NUMA node""]",[],[10386],cores NUMA node,"[""cores NUMA node""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10387,task socket level,,[],[],[10387],task socket level,"[""task socket level""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10388,socket exclusive task,,"[""socket exclusive tasks""]",[],[10388],socket exclusive tasks,"[""socket exclusive tasks""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10389,resource job consume,,"[""resources job consumes""]",[],[10389],resources job consumes,"[""resources job consumes""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10390,resource period,,"[""resources period""]",[],[10390],resources period,"[""resources period""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10391,intensive job,,"[""intensive jobs""]",[],[10391],intensive jobs,"[""intensive jobs""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10392,small job resource,,"[""smaller jobs resources""]",[],[10392],smaller jobs resources,"[""smaller jobs resources""]",2.0,0,"[""no domain anchor in variants""]",5,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10393,large job,,"[""larger jobs""]",[],[10393],larger jobs,"[""larger jobs""]",2.0,0,"[""no domain anchor in variants""]",7,5,2026-01-29T16:31:24,2026-01-29T16:31:24
10394,memory job,,[],[],[10394],memory job,"[""memory job""]",2.0,0,"[""no domain anchor in variants""]",15,7,2026-01-29T16:31:24,2026-01-29T16:31:24
10395,bad problem,,"[""worse problem""]",[],[10395],worse problem,"[""worse problem""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10396,resource period time,,"[""resources period time""]",[],[10396],resources period time,"[""resources period time""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10397,mb swap,,[],[],[10397],MB swap,"[""MB swap""]",2.0,0,"[""no domain anchor in variants""]",7,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10398,mb available swap,,[],[],[10398],MB available swap,"[""MB available swap""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10399,mb period,,[],[],[10399],MB period,"[""MB period""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10400,period job,,[],[],[10400],period job,"[""period job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10405,resource reservation limit,,"[""Resource reservation limits""]",[],[10405],Resource reservation limits,"[""Resource reservation limits""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10406,queue level parameter,,[],[],[10406],queue level parameter,"[""queue level parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10407,job host lsf,,[],[],[10407],job host LSF,"[""job host LSF""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10408,current,,[],[],[10408],current,"[""current""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10409,resource parameter,,[],[],[10409],resource parameter,"[""resource parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10410,queue specification,,[],[],[10410],queue specification,"[""queue specification""]",2.0,0,"[""no domain anchor in variants""]",4,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10412,resrsv_limit,config,[],"[""RESRSV_LIMIT""]",[10412],RESRSV_LIMIT,"[""RESRSV_LIMIT""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10413,great flexibility,,"[""greater flexibility""]",[],[10413],greater flexibility,"[""greater flexibility""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10414,reservationusage,,[],[],[10414],ReservationUsage,"[""ReservationUsage""]",2.0,0,"[""no domain anchor in variants""]",10,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10416,resource_reserve_per_task,config,[],"[""RESOURCE_RESERVE_PER_TASK""]",[10416],RESOURCE_RESERVE_PER_TASK,"[""RESOURCE_RESERVE_PER_TASK""]",0.0,0,[],6,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10417,per_host reservation,,[],[],[10417],PER_HOST reservation,"[""PER_HOST reservation""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10418,assumption limitation,,"[""Assumptions limitations""]",[],[10418],Assumptions limitations,"[""Assumptions limitations""]",2.0,0,"[""no domain anchor in variants""]",7,5,2026-01-29T16:31:24,2026-01-29T16:31:24
10419,resource limit behavior,,[],[],[10419],resource limit behavior,"[""resource limit behavior""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10420,per_job per_task,,[],[],[10420],PER_JOB PER_TASK,"[""PER_JOB PER_TASK""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10421,small job cluster,,"[""smaller jobs cluster""]",[],[10421],smaller jobs cluster,"[""smaller jobs cluster""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10422,configuring lsb queue,,"[""Configuring lsb.queues""]",[],[10422],Configuring lsb.queues,"[""Configuring lsb.queues""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10423,number dispatch cycle,,"[""number dispatch cycles""]",[],[10423],number dispatch cycles,"[""number dispatch cycles""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10424,max_reserve_time,config,[],"[""MAX_RESERVE_TIME""]",[10424],MAX_RESERVE_TIME,"[""MAX_RESERVE_TIME""]",0.0,0,[],7,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10425,pluginmodule,,[],[],[10425],PluginModule,"[""PluginModule""]",2.0,0,"[""no domain anchor in variants""]",19,8,2026-01-29T16:31:24,2026-01-29T16:31:24
10426,sch_plugin rb_plugin,,[],[],[10426],SCH_PLUGIN RB_PLUGIN,"[""SCH_PLUGIN RB_PLUGIN""]",2.0,0,"[""no domain anchor in variants""]",12,8,2026-01-29T16:31:24,2026-01-29T16:31:24
10427,schmod_default,,[],[],[10427],schmod_default,"[""schmod_default""]",2.0,0,"[""no domain anchor in variants""]",11,6,2026-01-29T16:31:24,2026-01-29T16:31:24
10428,schmod_preemption,,[],[],[10428],schmod_preemption,"[""schmod_preemption""]",2.0,0,"[""no domain anchor in variants""]",6,5,2026-01-29T16:31:24,2026-01-29T16:31:24
10429,resource_reserve slot_reserve,,[],[],[10429],RESOURCE_RESERVE SLOT_RESERVE,"[""RESOURCE_RESERVE SLOT_RESERVE""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10430,job queue resource_reserve,,[],[],[10430],job queue RESOURCE_RESERVE,"[""job queue RESOURCE_RESERVE""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10431,option cu section,,"[""options cu section""]",[],[10431],options cu section,"[""options cu section""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10432,reservation my_job,,[],[],[10432],reservation my_job,"[""reservation my_job""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10433,mb available memory,,[],[],[10433],MB available memory,"[""MB available memory""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10434,mb accumulate job,,"[""MB accumulates job""]",[],[10434],MB accumulates job,"[""MB accumulates job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10435,reserving memory,,[],[],[10435],reserving memory,"[""reserving memory""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10436,long memory,,[],[],[10436],long memory,"[""long memory""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10437,time max_reserve_time,,[],[],[10437],time MAX_RESERVE_TIME,"[""time MAX_RESERVE_TIME""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10438,slot memory,,"[""slots memory""]",[],[10438],slots memory,"[""slots memory""]",2.0,0,"[""no domain anchor in variants""]",6,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10439,scheduling session job,,[],[],[10439],scheduling session job,"[""scheduling session job""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10440,assumption,,"[""Assumptions""]",[],[10440],Assumptions,"[""Assumptions""]",2.0,0,"[""no domain anchor in variants""]",7,7,2026-01-29T16:31:24,2026-01-29T16:31:24
10441,gb free memory,,[],[],[10441],GB free memory,"[""GB free memory""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10442,mb memory run,,"[""MB memory runs""]",[],[10442],MB memory runs,"[""MB memory runs""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10443,reservation myjob,,[],[],[10443],reservation myjob,"[""reservation myjob""]",2.0,0,"[""no domain anchor in variants""]",5,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10445,job parameter,,"[""JOBS parameter""]",[],[10445],JOBS parameter,"[""JOBS parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10446,limit bconf,,[],[],[10446],limit bconf,"[""limit bconf""]",2.0,0,"[""no domain anchor in variants""]",4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10447,optimal performance,,[],[],[10447],optimal performance,"[""optimal performance""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10453,lsf enforce,,"[""LSF enforces""]",[],[10453],LSF enforces,"[""LSF enforces""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10454,combination consumer,,"[""combinations consumers""]",[],[10454],combinations consumers,"[""combinations consumers""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10456,job slot processor,,"[""Job slots processor""]",[],[10456],Job slots processor,"[""Job slots processor""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10461,queue host,,"[""queues host""]",[],[10461],queues host,"[""queues host""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10464,restrictive limit,,[],[],[10464],restrictive limit,"[""restrictive limit""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10465,resource reservation backfill,,[],[],[10465],Resource reservation backfill,"[""Resource reservation backfill""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10467,backfill job,,"[""backfill jobs""]",[],[10467],backfill jobs,"[""backfill jobs""]",2.0,0,"[""no domain anchor in variants""]",12,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10474,submit,,[],[],[10474],Submit,"[""Submit""]",2.0,0,"[""no domain anchor in variants""]",9,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10475,job normal queue,,"[""jobs normal queue""]",[],[10475],jobs normal queue,"[""jobs normal queue""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10476,job short queue,,"[""jobs short queue""]",[],[10476],jobs short queue,"[""jobs short queue""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10477,tmp limit,,[],[],[10477],TMP limit,"[""TMP limit""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10478,short queue,,[],[],[10478],short queue,"[""short queue""]",2.0,0,"[""no domain anchor in variants""]",7,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10486,subgroup limit,,[],[],[10486],subgroup limit,"[""subgroup limit""]",2.0,0,"[""no domain anchor in variants""]",7,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10487,fcf basi,,"[""FCFS basis""]",[],[10487],FCFS basis,"[""FCFS basis""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10489,resource user,,"[""resources user""]",[],[10489],resources user,"[""resources user""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10493,keyword configure limit,,"[""keyword configure limits""]",[],[10493],keyword configure limits,"[""keyword configure limits""]",2.0,0,"[""no domain anchor in variants""]",18,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10494,user limit definition,,"[""users limit definition""]",[],[10494],users limit definition,"[""users limit definition""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10495,member user,,[],[],[10495],member user,"[""member user""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10500,run state,,[],[],[10500],RUN state,"[""RUN state""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10502,job preemptable queue,,"[""jobs preemptable queue""]",[],[10502],jobs preemptable queue,"[""jobs preemptable queue""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10503,preemptive job,,[],[],[10503],preemptive job,"[""preemptive job""]",2.0,0,"[""no domain anchor in variants""]",10,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10504,reservation backfill,,[],[],[10504],Reservation backfill,"[""Reservation backfill""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10505,job brequeue,,"[""jobs brequeue""]",[],[10505],jobs brequeue,"[""jobs brequeue""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10509,checkpointed job,,"[""Checkpointed jobs""]",[],[10509],Checkpointed jobs,"[""Checkpointed jobs""]",2.0,0,"[""no domain anchor in variants""]",5,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10511,allocation limit,,"[""allocation limits""]",[],[10511],allocation limits,"[""allocation limits""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10514,job element,,"[""job elements""]",[],[10514],job elements,"[""job elements""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10517,limit configuration,,"[""limit configurations""]",[],[10517],limit configurations,"[""limit configurations""]",4.0,1,"[""headword='configuration' is generic-ish"", ""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10518,set limit,,"[""set limits""]",[],[10518],set limits,"[""set limits""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10519,limit end limit,,[],[],[10519],Limit End Limit,"[""Limit End Limit""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10522,queue1 queue,,[],[],[10522],queue1 queue,"[""queue1 queue""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10523,memory host,,[],[],[10523],memory host,"[""memory host""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10527,total number running,,[],[],[10527],Total number running,"[""Total number running""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
